compound_id,pdb_id,kinase,resolution_angstrom,year,log_kd,source,data_type,measurement_method,assay_type,measurement_value,measurement_unit,organism,bioassay_id,measurement_type,drug_name,ic50_nm,compound_name,ki_nm,log_ki,publication_year,authors
PUBCHEM_000765,,PDGFRA,,2015.0,,PubChem,bioassay,,,109.44,nM,,AID_0765,radiometric,,,,,,,
PUBCHEM_000766,,PDGFRA,,2015.0,,PubChem,bioassay,,,115.2,nM,,AID_0766,radiometric,,,,,,,
PUBCHEM_000767,,PDGFRA,,2015.0,,PubChem,bioassay,,,110.88,nM,,AID_0767,radiometric,,,,,,,
PUBCHEM_000768,,PDGFRA,,2015.0,,PubChem,bioassay,,,126.24,nM,,AID_0768,radiometric,,,,,,,
PUBCHEM_000769,,PDGFRA,,2015.0,,PubChem,bioassay,,,120.12000000000002,nM,,AID_0769,radiometric,,,,,,,
PUBCHEM_000770,,PDGFRA,,2015.0,,PubChem,bioassay,,,130.56,nM,,AID_0770,radiometric,,,,,,,
PUBCHEM_000771,,PDGFRA,,2015.0,,PubChem,bioassay,,,128.51999999999998,nM,,AID_0771,radiometric,,,,,,,
PUBCHEM_000772,,PDGFRA,,2015.0,,PubChem,bioassay,,,118.68,nM,,AID_0772,radiometric,,,,,,,
PUBCHEM_000773,,PDGFRA,,2015.0,,PubChem,bioassay,,,120.48,nM,,AID_0773,radiometric,,,,,,,
PUBCHEM_000774,,PDGFRA,,2015.0,,PubChem,bioassay,,,129.0,nM,,AID_0774,radiometric,,,,,,,
PUBCHEM_000775,,PDGFRA,,2015.0,,PubChem,bioassay,,,131.88,nM,,AID_0775,radiometric,,,,,,,
PUBCHEM_000776,,PDGFRA,,2015.0,,PubChem,bioassay,,,123.24,nM,,AID_0776,radiometric,,,,,,,
PUBCHEM_000777,,PDGFRA,,2015.0,,PubChem,bioassay,,,111.24,nM,,AID_0777,radiometric,,,,,,,
PUBCHEM_000778,,PDGFRA,,2015.0,,PubChem,bioassay,,,114.36,nM,,AID_0778,radiometric,,,,,,,
PUBCHEM_000779,,PDGFRA,,2015.0,,PubChem,bioassay,,,122.88,nM,,AID_0779,radiometric,,,,,,,
PUBCHEM_000780,,PDGFRA,,2015.0,,PubChem,bioassay,,,121.8,nM,,AID_0780,radiometric,,,,,,,
PUBCHEM_000781,,PDGFRA,,2015.0,,PubChem,bioassay,,,123.36,nM,,AID_0781,radiometric,,,,,,,
PUBCHEM_000782,,PDGFRA,,2015.0,,PubChem,bioassay,,,129.48,nM,,AID_0782,radiometric,,,,,,,
PUBCHEM_000783,,PDGFRA,,2015.0,,PubChem,bioassay,,,114.0,nM,,AID_0783,radiometric,,,,,,,
PUBCHEM_000784,,PDGFRA,,2015.0,,PubChem,bioassay,,,130.56,nM,,AID_0784,radiometric,,,,,,,
PUBCHEM_000785,,PDGFRA,,2015.0,,PubChem,bioassay,,,120.6,nM,,AID_0785,radiometric,,,,,,,
PUBCHEM_000786,,PDGFRA,,2015.0,,PubChem,bioassay,,,123.24,nM,,AID_0786,radiometric,,,,,,,
PUBCHEM_000787,,PDGFRA,,2015.0,,PubChem,bioassay,,,121.2,nM,,AID_0787,radiometric,,,,,,,
PUBCHEM_000788,,PDGFRA,,2015.0,,PubChem,bioassay,,,108.24,nM,,AID_0788,radiometric,,,,,,,
PUBCHEM_000789,,PDGFRA,,2015.0,,PubChem,bioassay,,,108.36,nM,,AID_0789,radiometric,,,,,,,
PUBCHEM_000790,,PDGFRA,,2015.0,,PubChem,bioassay,,,109.2,nM,,AID_0790,radiometric,,,,,,,
PUBCHEM_000791,,PDGFRA,,2015.0,,PubChem,bioassay,,,111.36,nM,,AID_0791,radiometric,,,,,,,
PUBCHEM_000792,,PDGFRA,,2015.0,,PubChem,bioassay,,,124.08,nM,,AID_0792,radiometric,,,,,,,
PUBCHEM_000793,,PDGFRA,,2015.0,,PubChem,bioassay,,,110.88,nM,,AID_0793,radiometric,,,,,,,
PUBCHEM_000794,,BRAF,,2013.0,,PubChem,bioassay,,,534.5,nM,,AID_0794,ELISA,,,,,,,
PUBCHEM_000795,,BRAF,,2013.0,,PubChem,bioassay,,,483.50000000000006,nM,,AID_0795,ELISA,,,,,,,
PUBCHEM_000796,,BRAF,,2013.0,,PubChem,bioassay,,,480.0,nM,,AID_0796,ELISA,,,,,,,
PUBCHEM_000797,,BRAF,,2013.0,,PubChem,bioassay,,,471.00000000000006,nM,,AID_0797,ELISA,,,,,,,
PUBCHEM_000798,,BRAF,,2013.0,,PubChem,bioassay,,,511.50000000000006,nM,,AID_0798,ELISA,,,,,,,
PUBCHEM_000799,,BRAF,,2013.0,,PubChem,bioassay,,,491.5,nM,,AID_0799,ELISA,,,,,,,
PUBCHEM_000800,,BRAF,,2013.0,,PubChem,bioassay,,,547.0,nM,,AID_0800,ELISA,,,,,,,
PUBCHEM_000801,,BRAF,,2013.0,,PubChem,bioassay,,,497.0,nM,,AID_0801,ELISA,,,,,,,
PUBCHEM_000802,,BRAF,,2013.0,,PubChem,bioassay,,,462.5,nM,,AID_0802,ELISA,,,,,,,
PUBCHEM_000803,,BRAF,,2013.0,,PubChem,bioassay,,,534.5,nM,,AID_0803,ELISA,,,,,,,
PUBCHEM_000804,,BRAF,,2013.0,,PubChem,bioassay,,,537.5,nM,,AID_0804,ELISA,,,,,,,
PUBCHEM_000805,,BRAF,,2013.0,,PubChem,bioassay,,,500.0,nM,,AID_0805,ELISA,,,,,,,
PUBCHEM_000806,,BRAF,,2013.0,,PubChem,bioassay,,,458.0,nM,,AID_0806,ELISA,,,,,,,
PUBCHEM_000807,,BRAF,,2013.0,,PubChem,bioassay,,,456.5,nM,,AID_0807,ELISA,,,,,,,
PUBCHEM_000808,,BRAF,,2013.0,,PubChem,bioassay,,,452.5,nM,,AID_0808,ELISA,,,,,,,
PUBCHEM_000809,,BRAF,,2013.0,,PubChem,bioassay,,,530.0,nM,,AID_0809,ELISA,,,,,,,
PUBCHEM_000810,,BRAF,,2013.0,,PubChem,bioassay,,,537.5,nM,,AID_0810,ELISA,,,,,,,
PUBCHEM_000811,,BRAF,,2013.0,,PubChem,bioassay,,,500.50000000000006,nM,,AID_0811,ELISA,,,,,,,
PUBCHEM_000812,,BRAF,,2013.0,,PubChem,bioassay,,,542.0,nM,,AID_0812,ELISA,,,,,,,
PUBCHEM_000813,,BRAF,,2013.0,,PubChem,bioassay,,,467.0,nM,,AID_0813,ELISA,,,,,,,
PUBCHEM_000814,,BRAF,,2013.0,,PubChem,bioassay,,,466.5,nM,,AID_0814,ELISA,,,,,,,
PUBCHEM_000815,,BRAF,,2013.0,,PubChem,bioassay,,,469.5,nM,,AID_0815,ELISA,,,,,,,
PUBCHEM_000816,,BRAF,,2013.0,,PubChem,bioassay,,,537.5,nM,,AID_0816,ELISA,,,,,,,
PUBCHEM_000817,,BRAF,,2013.0,,PubChem,bioassay,,,467.0,nM,,AID_0817,ELISA,,,,,,,
PUBCHEM_000818,,BRAF,,2013.0,,PubChem,bioassay,,,450.5,nM,,AID_0818,ELISA,,,,,,,
PUBCHEM_000819,,BRAF,,2013.0,,PubChem,bioassay,,,493.5,nM,,AID_0819,ELISA,,,,,,,
PUBCHEM_000820,,BRAF,,2013.0,,PubChem,bioassay,,,481.50000000000006,nM,,AID_0820,ELISA,,,,,,,
PUBCHEM_000821,,BRAF,,2013.0,,PubChem,bioassay,,,478.00000000000006,nM,,AID_0821,ELISA,,,,,,,
PUBCHEM_000822,,BRAF,,2013.0,,PubChem,bioassay,,,488.0,nM,,AID_0822,ELISA,,,,,,,
PUBCHEM_000823,,BRAF,,2013.0,,PubChem,bioassay,,,467.5,nM,,AID_0823,ELISA,,,,,,,
PUBCHEM_000824,,BRAF,,2013.0,,PubChem,bioassay,,,467.0,nM,,AID_0824,ELISA,,,,,,,
PUBCHEM_000825,,BRAF,,2013.0,,PubChem,bioassay,,,473.50000000000006,nM,,AID_0825,ELISA,,,,,,,
PUBCHEM_000826,,BRAF,,2013.0,,PubChem,bioassay,,,494.5,nM,,AID_0826,ELISA,,,,,,,
PUBCHEM_000827,,BRAF,,2013.0,,PubChem,bioassay,,,526.0,nM,,AID_0827,ELISA,,,,,,,
PUBCHEM_000828,,BRAF,,2013.0,,PubChem,bioassay,,,475.00000000000006,nM,,AID_0828,ELISA,,,,,,,
PUBCHEM_000829,,BRAF,,2013.0,,PubChem,bioassay,,,469.5,nM,,AID_0829,ELISA,,,,,,,
PUBCHEM_000830,,BRAF,,2013.0,,PubChem,bioassay,,,452.0,nM,,AID_0830,ELISA,,,,,,,
PUBCHEM_000831,,BRAF,,2013.0,,PubChem,bioassay,,,538.0,nM,,AID_0831,ELISA,,,,,,,
PUBCHEM_000832,,BRAF,,2013.0,,PubChem,bioassay,,,453.5,nM,,AID_0832,ELISA,,,,,,,
PUBCHEM_000833,,BRAF,,2013.0,,PubChem,bioassay,,,487.5,nM,,AID_0833,ELISA,,,,,,,
PUBCHEM_000834,,BRAF,,2013.0,,PubChem,bioassay,,,498.5,nM,,AID_0834,ELISA,,,,,,,
PUBCHEM_000835,,BRAF,,2013.0,,PubChem,bioassay,,,533.5,nM,,AID_0835,ELISA,,,,,,,
PUBCHEM_000836,,BRAF,,2013.0,,PubChem,bioassay,,,549.5,nM,,AID_0836,ELISA,,,,,,,
PUBCHEM_000837,,BRAF,,2013.0,,PubChem,bioassay,,,548.5,nM,,AID_0837,ELISA,,,,,,,
PUBCHEM_000838,,BRAF,,2013.0,,PubChem,bioassay,,,474.50000000000006,nM,,AID_0838,ELISA,,,,,,,
PUBCHEM_000839,,BRAF,,2013.0,,PubChem,bioassay,,,462.5,nM,,AID_0839,ELISA,,,,,,,
PUBCHEM_000840,,BRAF,,2013.0,,PubChem,bioassay,,,452.0,nM,,AID_0840,ELISA,,,,,,,
PUBCHEM_000841,,BRAF,,2013.0,,PubChem,bioassay,,,506.0,nM,,AID_0841,ELISA,,,,,,,
PUBCHEM_000842,,BRAF,,2013.0,,PubChem,bioassay,,,480.0,nM,,AID_0842,ELISA,,,,,,,
PUBCHEM_000843,,BRAF,,2013.0,,PubChem,bioassay,,,532.0,nM,,AID_0843,ELISA,,,,,,,
PUBCHEM_000844,,BRAF,,2013.0,,PubChem,bioassay,,,499.0,nM,,AID_0844,ELISA,,,,,,,
PUBCHEM_000845,,BRAF,,2013.0,,PubChem,bioassay,,,542.5,nM,,AID_0845,ELISA,,,,,,,
PUBCHEM_000846,,BRAF,,2014.0,,PubChem,bioassay,,,483.75,nM,,AID_0846,kinase_assay,,,,,,,
PUBCHEM_000847,,BRAF,,2014.0,,PubChem,bioassay,,,414.0,nM,,AID_0847,kinase_assay,,,,,,,
PUBCHEM_000848,,BRAF,,2014.0,,PubChem,bioassay,,,489.6,nM,,AID_0848,kinase_assay,,,,,,,
PUBCHEM_000849,,BRAF,,2014.0,,PubChem,bioassay,,,481.0499999999999,nM,,AID_0849,kinase_assay,,,,,,,
PUBCHEM_000850,,BRAF,,2014.0,,PubChem,bioassay,,,451.35,nM,,AID_0850,kinase_assay,,,,,,,
PUBCHEM_000851,,BRAF,,2014.0,,PubChem,bioassay,,,489.15,nM,,AID_0851,kinase_assay,,,,,,,
PUBCHEM_000852,,BRAF,,2014.0,,PubChem,bioassay,,,410.4,nM,,AID_0852,kinase_assay,,,,,,,
PUBCHEM_000853,,BRAF,,2014.0,,PubChem,bioassay,,,463.5,nM,,AID_0853,kinase_assay,,,,,,,
PUBCHEM_000854,,BRAF,,2014.0,,PubChem,bioassay,,,452.7,nM,,AID_0854,kinase_assay,,,,,,,
PUBCHEM_000855,,BRAF,,2014.0,,PubChem,bioassay,,,415.35,nM,,AID_0855,kinase_assay,,,,,,,
PUBCHEM_000856,,BRAF,,2014.0,,PubChem,bioassay,,,474.3,nM,,AID_0856,kinase_assay,,,,,,,
PUBCHEM_000857,,BRAF,,2014.0,,PubChem,bioassay,,,493.65,nM,,AID_0857,kinase_assay,,,,,,,
PUBCHEM_000858,,BRAF,,2014.0,,PubChem,bioassay,,,463.5,nM,,AID_0858,kinase_assay,,,,,,,
PUBCHEM_000859,,BRAF,,2014.0,,PubChem,bioassay,,,475.65,nM,,AID_0859,kinase_assay,,,,,,,
PUBCHEM_000860,,BRAF,,2014.0,,PubChem,bioassay,,,410.85,nM,,AID_0860,kinase_assay,,,,,,,
PUBCHEM_000861,,BRAF,,2014.0,,PubChem,bioassay,,,414.9,nM,,AID_0861,kinase_assay,,,,,,,
PUBCHEM_000862,,BRAF,,2014.0,,PubChem,bioassay,,,480.6,nM,,AID_0862,kinase_assay,,,,,,,
PUBCHEM_000863,,BRAF,,2014.0,,PubChem,bioassay,,,419.4,nM,,AID_0863,kinase_assay,,,,,,,
PUBCHEM_000864,,BRAF,,2014.0,,PubChem,bioassay,,,476.1,nM,,AID_0864,kinase_assay,,,,,,,
PUBCHEM_000865,,BRAF,,2014.0,,PubChem,bioassay,,,488.7000000000001,nM,,AID_0865,kinase_assay,,,,,,,
PUBCHEM_000866,,BRAF,,2014.0,,PubChem,bioassay,,,417.6,nM,,AID_0866,kinase_assay,,,,,,,
PUBCHEM_000867,,BRAF,,2014.0,,PubChem,bioassay,,,468.9,nM,,AID_0867,kinase_assay,,,,,,,
PUBCHEM_000868,,BRAF,,2014.0,,PubChem,bioassay,,,475.2000000000001,nM,,AID_0868,kinase_assay,,,,,,,
PUBCHEM_000869,,BRAF,,2014.0,,PubChem,bioassay,,,418.9500000000001,nM,,AID_0869,kinase_assay,,,,,,,
PUBCHEM_000870,,BRAF,,2014.0,,PubChem,bioassay,,,494.55,nM,,AID_0870,kinase_assay,,,,,,,
PUBCHEM_000871,,BRAF,,2014.0,,PubChem,bioassay,,,481.5,nM,,AID_0871,kinase_assay,,,,,,,
PUBCHEM_000872,,BRAF,,2014.0,,PubChem,bioassay,,,423.0,nM,,AID_0872,kinase_assay,,,,,,,
PUBCHEM_000873,,BRAF,,2014.0,,PubChem,bioassay,,,427.9500000000001,nM,,AID_0873,kinase_assay,,,,,,,
PUBCHEM_000874,,BRAF,,2014.0,,PubChem,bioassay,,,486.45,nM,,AID_0874,kinase_assay,,,,,,,
PUBCHEM_000875,,BRAF,,2014.0,,PubChem,bioassay,,,405.45,nM,,AID_0875,kinase_assay,,,,,,,
PUBCHEM_000876,,BRAF,,2014.0,,PubChem,bioassay,,,481.95,nM,,AID_0876,kinase_assay,,,,,,,
PUBCHEM_000877,,BRAF,,2014.0,,PubChem,bioassay,,,410.85,nM,,AID_0877,kinase_assay,,,,,,,
PUBCHEM_000878,,BRAF,,2014.0,,PubChem,bioassay,,,449.55,nM,,AID_0878,kinase_assay,,,,,,,
PUBCHEM_000879,,BRAF,,2014.0,,PubChem,bioassay,,,470.7000000000001,nM,,AID_0879,kinase_assay,,,,,,,
PUBCHEM_000880,,BRAF,,2014.0,,PubChem,bioassay,,,435.15,nM,,AID_0880,kinase_assay,,,,,,,
PUBCHEM_000881,,BRAF,,2014.0,,PubChem,bioassay,,,477.0,nM,,AID_0881,kinase_assay,,,,,,,
PUBCHEM_000882,,BRAF,,2014.0,,PubChem,bioassay,,,414.9,nM,,AID_0882,kinase_assay,,,,,,,
PUBCHEM_000883,,BRAF,,2014.0,,PubChem,bioassay,,,488.25,nM,,AID_0883,kinase_assay,,,,,,,
PUBCHEM_000884,,BRAF,,2014.0,,PubChem,bioassay,,,444.6,nM,,AID_0884,kinase_assay,,,,,,,
PUBCHEM_000885,,BRAF,,2014.0,,PubChem,bioassay,,,420.3,nM,,AID_0885,kinase_assay,,,,,,,
PUBCHEM_000886,,BRAF,,2014.0,,PubChem,bioassay,,,458.1,nM,,AID_0886,kinase_assay,,,,,,,
PUBCHEM_000887,,BRAF,,2014.0,,PubChem,bioassay,,,428.4,nM,,AID_0887,kinase_assay,,,,,,,
PUBCHEM_000888,,FLT1,,2015.0,,PubChem,bioassay,,,37.08,nM,,AID_0888,fluorescence,,,,,,,
PUBCHEM_000889,,FLT1,,2015.0,,PubChem,bioassay,,,42.32,nM,,AID_0889,fluorescence,,,,,,,
PUBCHEM_000890,,FLT1,,2015.0,,PubChem,bioassay,,,39.52,nM,,AID_0890,fluorescence,,,,,,,
PUBCHEM_000891,,FLT1,,2015.0,,PubChem,bioassay,,,42.44,nM,,AID_0891,fluorescence,,,,,,,
PUBCHEM_000892,,FLT1,,2015.0,,PubChem,bioassay,,,39.16,nM,,AID_0892,fluorescence,,,,,,,
PUBCHEM_000893,,FLT1,,2015.0,,PubChem,bioassay,,,37.24,nM,,AID_0893,fluorescence,,,,,,,
PUBCHEM_000894,,FLT1,,2015.0,,PubChem,bioassay,,,41.31999999999999,nM,,AID_0894,fluorescence,,,,,,,
PUBCHEM_000895,,FLT1,,2015.0,,PubChem,bioassay,,,38.8,nM,,AID_0895,fluorescence,,,,,,,
PUBCHEM_000896,,FLT1,,2015.0,,PubChem,bioassay,,,40.84,nM,,AID_0896,fluorescence,,,,,,,
PUBCHEM_000897,,FLT1,,2015.0,,PubChem,bioassay,,,43.36,nM,,AID_0897,fluorescence,,,,,,,
PUBCHEM_000898,,FLT1,,2015.0,,PubChem,bioassay,,,39.96,nM,,AID_0898,fluorescence,,,,,,,
PUBCHEM_000899,,FLT1,,2015.0,,PubChem,bioassay,,,37.120000000000005,nM,,AID_0899,fluorescence,,,,,,,
PUBCHEM_000900,,FLT1,,2015.0,,PubChem,bioassay,,,36.84,nM,,AID_0900,fluorescence,,,,,,,
PUBCHEM_000901,,FLT1,,2015.0,,PubChem,bioassay,,,37.440000000000005,nM,,AID_0901,fluorescence,,,,,,,
PUBCHEM_000902,,FLT1,,2015.0,,PubChem,bioassay,,,41.24000000000001,nM,,AID_0902,fluorescence,,,,,,,
PUBCHEM_000903,,FLT1,,2015.0,,PubChem,bioassay,,,38.92,nM,,AID_0903,fluorescence,,,,,,,
PUBCHEM_000904,,FLT1,,2015.0,,PubChem,bioassay,,,42.12,nM,,AID_0904,fluorescence,,,,,,,
PUBCHEM_000905,,FLT1,,2015.0,,PubChem,bioassay,,,43.0,nM,,AID_0905,fluorescence,,,,,,,
PUBCHEM_000906,,FLT1,,2015.0,,PubChem,bioassay,,,41.36,nM,,AID_0906,fluorescence,,,,,,,
PUBCHEM_000907,,FLT1,,2015.0,,PubChem,bioassay,,,36.24,nM,,AID_0907,fluorescence,,,,,,,
PUBCHEM_000908,,FLT1,,2015.0,,PubChem,bioassay,,,43.56,nM,,AID_0908,fluorescence,,,,,,,
PUBCHEM_000909,,FLT1,,2015.0,,PubChem,bioassay,,,38.080000000000005,nM,,AID_0909,fluorescence,,,,,,,
PUBCHEM_000910,,FLT1,,2015.0,,PubChem,bioassay,,,42.76,nM,,AID_0910,fluorescence,,,,,,,
PUBCHEM_000911,,FLT1,,2015.0,,PubChem,bioassay,,,40.48,nM,,AID_0911,fluorescence,,,,,,,
PUBCHEM_000912,,FLT1,,2015.0,,PubChem,bioassay,,,36.16,nM,,AID_0912,fluorescence,,,,,,,
PUBCHEM_000913,,FLT1,,2015.0,,PubChem,bioassay,,,36.760000000000005,nM,,AID_0913,fluorescence,,,,,,,
PUBCHEM_000914,,FLT1,,2015.0,,PubChem,bioassay,,,36.88,nM,,AID_0914,fluorescence,,,,,,,
PUBCHEM_000915,,FLT1,,2015.0,,PubChem,bioassay,,,38.28,nM,,AID_0915,fluorescence,,,,,,,
PUBCHEM_000916,,FLT1,,2015.0,,PubChem,bioassay,,,39.8,nM,,AID_0916,fluorescence,,,,,,,
PUBCHEM_000917,,FLT1,,2015.0,,PubChem,bioassay,,,39.2,nM,,AID_0917,fluorescence,,,,,,,
PUBCHEM_000918,,FLT1,,2015.0,,PubChem,bioassay,,,38.56,nM,,AID_0918,fluorescence,,,,,,,
PUBCHEM_000919,,FLT1,,2015.0,,PubChem,bioassay,,,39.0,nM,,AID_0919,fluorescence,,,,,,,
PUBCHEM_000920,,FLT1,,2015.0,,PubChem,bioassay,,,42.72,nM,,AID_0920,fluorescence,,,,,,,
PUBCHEM_000921,,FLT1,,2015.0,,PubChem,bioassay,,,37.52,nM,,AID_0921,fluorescence,,,,,,,
PUBCHEM_000922,,FLT1,,2015.0,,PubChem,bioassay,,,39.16,nM,,AID_0922,fluorescence,,,,,,,
PUBCHEM_000923,,FLT1,,2015.0,,PubChem,bioassay,,,37.36,nM,,AID_0923,fluorescence,,,,,,,
PUBCHEM_000924,,FLT1,,2015.0,,PubChem,bioassay,,,42.84,nM,,AID_0924,fluorescence,,,,,,,
PUBCHEM_000925,,FLT1,,2015.0,,PubChem,bioassay,,,43.84,nM,,AID_0925,fluorescence,,,,,,,
PUBCHEM_000926,,FLT1,,2015.0,,PubChem,bioassay,,,41.56,nM,,AID_0926,fluorescence,,,,,,,
PUBCHEM_000927,,FLT1,,2015.0,,PubChem,bioassay,,,41.8,nM,,AID_0927,fluorescence,,,,,,,
PUBCHEM_000928,,FLT1,,2015.0,,PubChem,bioassay,,,39.68,nM,,AID_0928,fluorescence,,,,,,,
PUBCHEM_000929,,FLT1,,2015.0,,PubChem,bioassay,,,42.24,nM,,AID_0929,fluorescence,,,,,,,
PUBCHEM_000930,,FLT1,,2015.0,,PubChem,bioassay,,,39.12,nM,,AID_0930,fluorescence,,,,,,,
PUBCHEM_000931,,FLT1,,2015.0,,PubChem,bioassay,,,41.31999999999999,nM,,AID_0931,fluorescence,,,,,,,
PUBCHEM_000932,,FLT1,,2015.0,,PubChem,bioassay,,,40.32,nM,,AID_0932,fluorescence,,,,,,,
PUBCHEM_000933,,FLT1,,2015.0,,PubChem,bioassay,,,42.2,nM,,AID_0933,fluorescence,,,,,,,
PUBCHEM_000934,,FLT1,,2015.0,,PubChem,bioassay,,,37.8,nM,,AID_0934,fluorescence,,,,,,,
PUBCHEM_000935,,FLT1,,2015.0,,PubChem,bioassay,,,38.0,nM,,AID_0935,fluorescence,,,,,,,
PUBCHEM_000936,,FLT1,,2015.0,,PubChem,bioassay,,,38.64,nM,,AID_0936,fluorescence,,,,,,,
PUBCHEM_000937,,FLT1,,2015.0,,PubChem,bioassay,,,40.48,nM,,AID_0937,fluorescence,,,,,,,
PUBCHEM_000938,,FLT1,,2015.0,,PubChem,bioassay,,,42.44,nM,,AID_0938,fluorescence,,,,,,,
PUBCHEM_000939,,FLT1,,2015.0,,PubChem,bioassay,,,36.72,nM,,AID_0939,fluorescence,,,,,,,
PUBCHEM_000940,,FLT1,,2015.0,,PubChem,bioassay,,,41.760000000000005,nM,,AID_0940,fluorescence,,,,,,,
PUBCHEM_000941,,FLT1,,2015.0,,PubChem,bioassay,,,42.08,nM,,AID_0941,fluorescence,,,,,,,
PUBCHEM_000942,,FLT4,,2016.0,,PubChem,bioassay,,,50.55,nM,,AID_0942,radiometric,,,,,,,
PUBCHEM_000943,,FLT4,,2016.0,,PubChem,bioassay,,,54.3,nM,,AID_0943,radiometric,,,,,,,
PUBCHEM_000944,,FLT4,,2016.0,,PubChem,bioassay,,,54.50000000000001,nM,,AID_0944,radiometric,,,,,,,
PUBCHEM_000945,,FLT4,,2016.0,,PubChem,bioassay,,,46.85,nM,,AID_0945,radiometric,,,,,,,
PUBCHEM_000946,,FLT4,,2016.0,,PubChem,bioassay,,,45.7,nM,,AID_0946,radiometric,,,,,,,
PUBCHEM_000947,,FLT4,,2016.0,,PubChem,bioassay,,,48.35,nM,,AID_0947,radiometric,,,,,,,
PUBCHEM_000948,,FLT4,,2016.0,,PubChem,bioassay,,,47.75,nM,,AID_0948,radiometric,,,,,,,
PUBCHEM_000949,,FLT4,,2016.0,,PubChem,bioassay,,,51.55,nM,,AID_0949,radiometric,,,,,,,
PUBCHEM_000950,,FLT4,,2016.0,,PubChem,bioassay,,,50.35000000000001,nM,,AID_0950,radiometric,,,,,,,
PUBCHEM_000951,,FLT4,,2016.0,,PubChem,bioassay,,,46.05,nM,,AID_0951,radiometric,,,,,,,
PUBCHEM_000952,,FLT4,,2016.0,,PubChem,bioassay,,,50.1,nM,,AID_0952,radiometric,,,,,,,
PUBCHEM_000953,,FLT4,,2016.0,,PubChem,bioassay,,,53.1,nM,,AID_0953,radiometric,,,,,,,
PUBCHEM_000954,,FLT4,,2016.0,,PubChem,bioassay,,,47.25,nM,,AID_0954,radiometric,,,,,,,
PUBCHEM_000955,,FLT4,,2016.0,,PubChem,bioassay,,,52.3,nM,,AID_0955,radiometric,,,,,,,
PUBCHEM_000956,,FLT4,,2016.0,,PubChem,bioassay,,,50.5,nM,,AID_0956,radiometric,,,,,,,
PUBCHEM_000957,,FLT4,,2016.0,,PubChem,bioassay,,,50.8,nM,,AID_0957,radiometric,,,,,,,
PUBCHEM_000958,,FLT4,,2016.0,,PubChem,bioassay,,,52.1,nM,,AID_0958,radiometric,,,,,,,
PUBCHEM_000959,,FLT4,,2016.0,,PubChem,bioassay,,,50.150000000000006,nM,,AID_0959,radiometric,,,,,,,
PUBCHEM_000960,,FLT4,,2016.0,,PubChem,bioassay,,,52.6,nM,,AID_0960,radiometric,,,,,,,
PUBCHEM_000961,,FLT4,,2016.0,,PubChem,bioassay,,,53.849999999999994,nM,,AID_0961,radiometric,,,,,,,
PUBCHEM_000962,,FLT4,,2016.0,,PubChem,bioassay,,,50.35000000000001,nM,,AID_0962,radiometric,,,,,,,
PUBCHEM_000963,,FLT4,,2016.0,,PubChem,bioassay,,,47.1,nM,,AID_0963,radiometric,,,,,,,
PUBCHEM_000964,,FLT4,,2016.0,,PubChem,bioassay,,,52.849999999999994,nM,,AID_0964,radiometric,,,,,,,
PUBCHEM_000965,,FLT4,,2016.0,,PubChem,bioassay,,,49.5,nM,,AID_0965,radiometric,,,,,,,
PUBCHEM_000966,,FLT4,,2016.0,,PubChem,bioassay,,,52.75,nM,,AID_0966,radiometric,,,,,,,
PUBCHEM_000967,,FLT4,,2016.0,,PubChem,bioassay,,,52.75,nM,,AID_0967,radiometric,,,,,,,
PUBCHEM_000968,,FLT4,,2016.0,,PubChem,bioassay,,,50.5,nM,,AID_0968,radiometric,,,,,,,
PUBCHEM_000969,,FLT4,,2016.0,,PubChem,bioassay,,,45.7,nM,,AID_0969,radiometric,,,,,,,
PUBCHEM_000970,,FLT4,,2016.0,,PubChem,bioassay,,,53.55,nM,,AID_0970,radiometric,,,,,,,
PUBCHEM_000971,,FLT4,,2016.0,,PubChem,bioassay,,,48.1,nM,,AID_0971,radiometric,,,,,,,
PUBCHEM_000972,,FLT4,,2016.0,,PubChem,bioassay,,,53.15,nM,,AID_0972,radiometric,,,,,,,
PUBCHEM_000973,,FLT4,,2016.0,,PubChem,bioassay,,,49.9,nM,,AID_0973,radiometric,,,,,,,
PUBCHEM_000974,,FLT4,,2016.0,,PubChem,bioassay,,,49.8,nM,,AID_0974,radiometric,,,,,,,
PUBCHEM_000975,,FLT4,,2016.0,,PubChem,bioassay,,,48.35,nM,,AID_0975,radiometric,,,,,,,
PUBCHEM_000976,,FLT4,,2016.0,,PubChem,bioassay,,,50.150000000000006,nM,,AID_0976,radiometric,,,,,,,
PUBCHEM_000977,,FLT4,,2016.0,,PubChem,bioassay,,,53.15,nM,,AID_0977,radiometric,,,,,,,
PUBCHEM_000978,,FLT4,,2016.0,,PubChem,bioassay,,,53.55,nM,,AID_0978,radiometric,,,,,,,
PUBCHEM_000979,,FLT4,,2016.0,,PubChem,bioassay,,,53.900000000000006,nM,,AID_0979,radiometric,,,,,,,
PUBCHEM_000980,,FLT4,,2016.0,,PubChem,bioassay,,,52.2,nM,,AID_0980,radiometric,,,,,,,
PUBCHEM_000981,,FLT4,,2016.0,,PubChem,bioassay,,,53.65,nM,,AID_0981,radiometric,,,,,,,
PUBCHEM_000982,,FLT4,,2016.0,,PubChem,bioassay,,,45.7,nM,,AID_0982,radiometric,,,,,,,
